brand,model_code,product_name,color,price_rm,copilot_support,processor_name,processor_brand,processor_ghz,cpu_benchmark,ram_gb,ram_type,display_type,display_resolution,display_size_inch,display_refresh_rate_hz,gpu_model,gpu_brand,gpu_benchmark,ssd_gb,ssd_type,io_ports,network,bluetooth,power_supply,battery_capacity_wh,dimension_cm,weight_kg,bundle,microsoft_office,warranty,release_year,expansion_slots,os,,,,,,,,
HP,"15-fc0584AU
15-fc0585AU
15-fc0586AU
15-fc0587AU",HP Laptop 15,Moonlight Blue; Warm Gold;  Diamond White; Natural Silver,1799,1,AMD Ryzen™ 3 7320U Processor,AMD,2.4,8656,8,DDR4,LCD,1920*1080,15.6,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1 USB Type-C® 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors); 2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo,MediaTek Wi-Fi 6E MT7922 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,1.59,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15s-eq2195AU
15s-eq2196AU
15s-eq2197AU",HP Laptop 15,Spruce Blue; Pale Gold;  Natural silver,1799,0,AMD Ryzen™ 3 5300U Processor,AMD,2.6,9515,8,DDR4,LCD,1920*1080,15.6,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1 SuperSpeed USB Type-C® 5Gbps signaling rate; 2 SuperSpeed USB Type-A 5Gbps signaling rate; 1 HDMI 1.4b; 1 AC smart pin; 1 headphone/microphone combo,Realtek RTL8822CE 802.11a/b/g/n/ac (2x2),5,45 W AC power adapter,41,35.85*24.2*1.79,2.21,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2023,-,Windows 11 Home,,,,,,,,
HP,"15-fc0422AU
15-fc0423AU
15-fc0424AU",HP Laptop 15,Moonlight Blue; Warm Gold; Natural Silver,1999,0,AMD Ryzen™ 5 7430U Processor,AMD,2.3,16330,16,DDR4,LCD,1920*1080,15.6,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1x USB Type-C® 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors); 2x USB Type-A 5Gbps signaling rate; 1x AC smart pin; 1x HDMI 1.4b; 1x headphone/microphone combo,Realtek Wi-Fi 6 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,1.59,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fc0373AU
15-fc0374AU
15-fc0375AU",HP Laptop 15,Moonlight Blue; Warm Gold; Natural Silver,1999,0,AMD Ryzen™ 5 7430U Processor,AMD,2.3,16330,16,DDR4,LCD,1920*1080,15.6,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1 USB Type-C® 5Gbps signaling rate; 2 USB Type-A 5Gbps signaling rate; 1 HDMI 1.4b; 1 AC smart pin; 1 headphone/microphone combo,Realtek Wi-Fi 6 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,1.59,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fd0386TU
15-fd0387TU
15-fd0388TU",HP Laptop 15,Warm Gold; Moonlight Blue; Natural Silver,2099,0,Intel® Core™ i5 1334U  Processor,Intel,1.3,13350,8,DDR4,LCD,1920*1080,15.6,60,Intel UHD,Intel,1503,512,PCIe® NVMe™ M.2,1 USB Type-C® 5Gbps signaling rate; 2 USB Type-A 5Gbps signaling rate; 1 HDMI 1.4b; 1 AC smart pin; 1 headphone/microphone combo,Realtek Wi-Fi 6 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,1.59,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fc0445AU
15-fc0444AU
15-fc0447AU
15-fc0446AU",HP Laptop 15,Warm Gold; Moonlight Blue; Natural Silver; Diamond White,2299,1,AMD Ryzen™ 7 5825U Processor,AMD,2,18043,12,DDR4,LCD,1920*1080,15.6,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1 USB Type-C® 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors); 2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo,Realtek Wi-Fi 6 (2x2),5.4,45 W AC power adapter,41,35.98*23.6*1.86,1.59,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,15-fc0380AU,HP Laptop 15,Moonlight Blue,2599,0,AMD Ryzen™ 7 7730U Processor,AMD,2,17906,12,DDR4,LCD,1920*1080,15.6,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1 USB Type-C® 5Gbps signaling rate; 2 USB Type-A 5Gbps signaling rate; 1 HDMI 1.4b; 1 AC smart pin; 1 headphone/microphone combo,Realtek Wi-Fi 6 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,1.59,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fr0013TU
15-fr0014TU
15-fr0015TU",HP Laptop 15,Warm Gold; Moonlight Blue; Natural Silver;,2999,0,Intel® Core™ i7 13620H Processor,Intel,2.4,23966,16,DDR4,LCD,1920*1080,15.6,60,Intel UHD,Intel,1503,512,PCIe® NVMe™ M.2,"2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4b, HP Sleep and Charge)",Realtek Wi-Fi 6 (2x2),5.3,90 W AC power adapter,41,35.98*23.6*1.86,1.65,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fd2054TU
15-fd2055TU
15-fd2056TU",HP Laptop 15,Warm Gold; Moonlight Blue; Natural Silver;,2999,1,Intel® Core™ Ultra 5 Processor 225U,Intel,1.5,18458,16,DDR5,LCD,1920*1080,15.6,60,Intel Graphics,Intel,3172,512,PCIe® NVMe™ M.2,"2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4b, HP Sleep and Charge)",Realtek Wi-Fi 6 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,1.65,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fd1101TU
15-fd1102TU
15-fd1104TU",HP Laptop 15,Warm Gold; Moonlight Blue; Natural Silver;,2999,0,Intel® Core™ Ultra 5 125H Processor ,Intel,3.3,20835,16,DDR5,LCD,1920*1080,15.6,60,Intel Arc,Intel,5506,512,PCIe® NVMe™ M.2,"2x USB Type-A 5Gbps signaling rate;  1x AC smart pin; 1x HDMI 1.4b; 1x headphone/microphone combo; 1x USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.2, HP Sleep and Charge)
",Realtek Wi-Fi 6 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,2.29,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fd1230TU
15-fd1231TU
15-fd1232TU
15-fd1233TU",HP Laptop 15,Warm Gold; Moonlight Blue; Diamond White; Natural Silver; ,3299,1,Intel® Core™ Ultra 5 125H Processor ,Intel,3.3,20835,16,DDR5,LCD,1920*1080,15.6,60,Intel Arc,Intel,5506,512,PCIe® NVMe™ M.2,"2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.2, HP Sleep and Charge)",Realtek Wi-Fi 6 (2x2),5.3,65 W AC power adapter,41,35.98*23.6*1.86,1.65,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
