brand,model_code,product_name,color,price_rm,imageURL,copilot_support,processor_name,processor_brand,processor_ghz,cpu_benchmark,ram_gb,ram_type,display_type,display_resolution,display_size_inch,display_refresh_rate_hz,gpu_model,gpu_brand,gpu_benchmark,ssd_gb,ssd_type,io_ports,network,bluetooth,power_supply,battery_capacity_wh,dimension_cm,weight_kg,bundle,microsoft_office,warranty,release_year,expansion_slots,os,,,,,,,,
HP,"14-ek1038TU;
14-ek1039TU",Pavilion x360 14,Space Blue; Natural Silver,3999,uploads/laptops/14-ek1038TU_image1.png; uploads/laptops/14-ek1038TU_image2.png; uploads/laptops/14-ek1038TU_image3.png; uploads/laptops/14-ek1038TU_image4.png; uploads/laptops/14-ek1038TU_image5.png; uploads/laptops/14-ek1038TU_image6.png; uploads/laptops/14-ek1039TU_image1.png; uploads/laptops/14-ek1039TU_image2.png; uploads/laptops/14-ek1039TU_image3.png; uploads/laptops/14-ek1039TU_image4.png; uploads/laptops/14-ek1039TU_image5.png; uploads/laptops/14-ek1039TU_image6.png,1,Intel® Core™ i5-1335U Processor,Intel,1.3,14180,16,DDR4,LCD,1920*1080,14,60,Intel® Arc™ Graphics,Intel,5506,512,PCIe® NVMe™ M.2,"1x USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 2x USB Type-A 5Gbps signaling rate; 1x HDMI 2.1; 1x AC smart pin; 1x headphone/microphone combo; 1x microSD media card reader
",Realtek Wi-Fi 6 (2x2),5.3,65 W Smart AC power adapter,43,31.4*22.7*1.75,1.44,HP 15.6 Value Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2023,-,Windows 11 Home,,,,,,,,
HP,16-wf1051TX,OMEN Gaming Laptop 16,Shadow Black,7399,uploads/laptops/16-wf1051TX_image1.png; uploads/laptops/16-wf1051TX_image2.png; uploads/laptops/16-wf1051TX_image3.png; uploads/laptops/16-wf1051TX_image4.png,0,Intel® Core™ i7-14700HX Processor,Intel,2.1,37258,16,DDR5,LCD,2560*1440,16,240,GeForce RTX™ 4060,NVIDIA,17439,1000,PCIe® NVMe™ M.2,"1 USB Type-A 5Gbps signaling rate; 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 2 Thunderbolt™ 4 with USB Type-C® 40Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo",Intel® Wi-Fi 7 BE200 (2x2) ,5.4,280 W Smart AC power adapter,83,36.9*25.94*2.35,2.39,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2025,2 x M.2 PCIe,Windows 11 Home,,,,,,,,
HP,"14-fb0045TX;
14-fb0046TX",OMEN Gaming Laptop 14,Ceramic White; Shadow Black,7999,uploads/laptops/14-fb0045TX_image1.png; uploads/laptops/14-fb0045TX_image2.png; uploads/laptops/14-fb0045TX_image3.png; uploads/laptops/14-fb0045TX_image4.png; uploads/laptops/14-fb0045TX_image5.png; uploads/laptops/14-fb0045TX_image6.png; uploads/laptops/14-fb0045TX_image7.png; uploads/laptops/14-fb0045TX_image8.png; uploads/laptops/14-fb0045TX_image9.png; uploads/laptops/14-fb0045TX_image10.png,1,Intel® Core™ Ultra 7-155H Processor,Intel,1.4,24823,16,LPDDR5X,LCD,2880*1800,14,120,GeForce RTX™ 4060,NVIDIA,17439,512,PCIe® NVMe™ M.2,"1 USB Type-A 10Gbps signaling rate (HP Sleep and Charge); 1 USB Type-A 10Gbps signaling rate; 1 HDMI 2.1; 1 headphone/microphone combo; 1 Thunderbolt™ 4 with USB Type-C® 40Gbps signaling rate (USB Power Delivery, DisplayPort™ 2.1, HP Sleep and Charge); 1 USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4a, HP Sleep and Charge)",Intel® Wi-Fi 6E AX211 (2x2),5.3,280 W Smart AC power adapter,71,31.30*23.35*1.69,1.63,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"14-fb0039TX;
14-fb0042TX",OMEN Gaming Laptop 14,Ceramic White; Shadow Black,9999,uploads/laptops/14-fb0039TX_image1.png; uploads/laptops/14-fb0039TX_image2.png; uploads/laptops/14-fb0039TX_image3.png; uploads/laptops/14-fb0039TX_image4.png; uploads/laptops/14-fb0039TX_image5.png; uploads/laptops/14-fb0039TX_image6.png; uploads/laptops/14-fb0039TX_image7.png; uploads/laptops/14-fb0039TX_image8.png,1,Intel® Core™ Ultra 9-185H Processor,Intel,2.3,29357,32,LPDDR5X,LCD,2880*1800,14,120,GeForce RTX™ 4070,NVIDIA,19568,1000,PCIe® NVMe™ M.2,"1x Thunderbolt™ 4 with USB Type-C® 40Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 1x USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 1x USB Type-A 10Gbps signaling rate (HP Sleep and Charge); 1x USB Type-A 10Gbps signaling rate; 1x HDMI 2.1; 1x headphone/microphone combo",Intel® Wi-Fi 7 BE200 (2x2),5.4,140 W USB Type-C® power adapter,71,31.30*23.35*1.69,1.63,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"16-s1084AX;
16-s1085AX",Victus 16 Gaming,Mica Sliver; Performance Blue,3699,uploads/laptops/16-s1084AX_image1.png; uploads/laptops/16-s1084AX_image2.png; uploads/laptops/16-s1084AX_image3.png; uploads/laptops/16-s1084AX_image4.png; uploads/laptops/16-s1084AX_image5.png; uploads/laptops/16-s1084AX_image6.png; uploads/laptops/16-s1084AX_image7.png; uploads/laptops/16-s1084AX_image8.png; uploads/laptops/16-s1084AX_image9.png,0,AMD Ryzen™ 5 8645HS Processor,AMD,4.3,22384,16,DDR5,LCD,1920*1080,16.1,144,GeForce RTX™ 4050,NVIDIA,14388,512,PCIe® NVMe™ M.2,"1x USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1x USB Type-C® 5Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4a, HP Sleep and Charge); 2x USB Type-A 5Gbps signaling rate; 1x HDMI 2.1 ; 1x RJ-45; 1x AC smart pin; 1x headphone/microphone combo",MediaTek Wi-Fi 6E MT7922 (2x2) ,5.3,230 W Smart AC power adapter,70,36.9*25.94*2.29,4,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,16-r0042TX,Victus 16 Gaming,Mica Sliver,3999,uploads/laptops/16-r0042TX_image1.png; uploads/laptops/16-r0042TX_image2.png; uploads/laptops/16-r0042TX_image3.png; uploads/laptops/16-r0042TX_image4.png; uploads/laptops/16-r0042TX_image5.png,0,Intel® Core™ i5-13500HX Processor,Intel,2.5,27726,16,DDR5,LCD,1920*1080,16.1,144,GeForce RTX™ 4050,NVIDIA,14388,512,PCIe® NVMe™ M.2,"1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-C® 5Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4a, HP Sleep and Charge); 2 USB Type-A 5Gbps signaling rate; 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo",MediaTek Wi-Fi 6 MT7921 (2x2),5.3,230 W Smart AC power adapter,70,36.9*25.94*2.29,2.31,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,16-r1280TX,Victus 16 Gaming,Mica Sliver,4499,uploads/laptops/16-r1280TX_image1.png; uploads/laptops/16-r1280TX_image2.png; uploads/laptops/16-r1280TX_image3.png; uploads/laptops/16-r1280TX_image4.png; uploads/laptops/16-r1280TX_image5.png,0,Intel® Core™ i5-14450HX Processor,Intel,2.4,23969,16,DDR5,LCD,1920*1080,16.1,165,GeForce RTX™ 4060,NVIDIA,17439,512,PCIe® NVMe™ M.2,"1x USB-C® 5Gbps (USB PD, DP 1.4, Sleep & Charge); 3x USB-A 5Gbps (1x Sleep & Charge); 1x HDMI 2.1; 1x RJ-45; 1x Headphone/microphone combo; 1x AC Smart Pin",Realtek Wi-Fi 6 (2x2),5.3,230W Smart AC power adapter,70,36.9*25.94*2.29,2.33,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,16-r0392TX,Victus 16 Gaming,Mica Sliver,4499,uploads/laptops/16-r0392TX_image1.png; uploads/laptops/16-r0392TX_image2.png; uploads/laptops/16-r0392TX_image3.png; uploads/laptops/16-r0392TX_image4.png; uploads/laptops/16-r0392TX_image5.png,0,Intel® Core™ i5-13500HX Processor,Intel,2.5,27726,16,DDR5,LCD,1920*1080,16.1,165,GeForce RTX™ 4060,NVIDIA,17439,512,PCIe® NVMe™ M.2,"1x USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1x USB Type-C® 5Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge; 2x USB Type-A 5Gbps signaling rate; 1x HDMI 2.1; 1 RJ-45; 1x AC smart pin; 1x headphone/microphone combo",MediaTek Wi-Fi 6 MT7921 (2x2),5.3,230W Smart AC power adapter,70,36.9*25.94*2.29,2.31,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,16-r0326TX,Victus 16 Gaming,Mica Sliver,4999,uploads/laptops/16-r0326TX_image1.png; uploads/laptops/16-r0326TX_image2.png; uploads/laptops/16-r0326TX_image3.png; uploads/laptops/16-r0326TX_image4.png; uploads/laptops/16-r0326TX_image5.png; uploads/laptops/16-r0326TX_image6.png,0,Intel® Core™ i7-13700HX Processor,Intel,2.1,32447,16,DDR5,LCD,1920*1080,16.1,165,GeForce RTX™ 4060,NVIDIA,17439,512,PCIe® NVMe™ M.2,"1xUSB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1xUSB Type-C® 5Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 2xUSB Type-A 5Gbps signaling rate; 1xHDMI 2.1; 1xRJ-45; 1xAC smart pin; 1xheadphone/microphone combo",MediaTek Wi-Fi 6 MT7921 (2x2),5.3,230W Smart AC power adapter,70,36.9*25.94*2.29,2.31,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,15-fb3720AX,Victus 15 Gaming,Mica Sliver,3399,uploads/laptops/15-fb3720AX_image1.png; uploads/laptops/15-fb3720AX_image2.png; uploads/laptops/15-fb3720AX_image3.png; uploads/laptops/15-fb3720AX_image4.png; uploads/laptops/15-fb3720AX_image5.png; uploads/laptops/15-fb3720AX_image6.png,0,AMD Ryzen™ 5 8645HS Processor,AMD,4.3,22384,16,DDR5,LCD,1920*1080,15.6,144,GeForce RTX™ 3050,NVIDIA,12144,512,PCIe® NVMe™ M.2,"1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-C® 5Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4a, HP Sleep and Charge); 1 USB Type-A 5Gbps signaling rate; 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone",Realtek Wi-Fi 6 (2x2) ,5.4,120 W AC power adapter,70,35.79*25.5*2.35,2.29,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,15-fa2725TX,Victus 15 Gaming,Mica Sliver,3499,uploads/laptops/15-fa2725TX_image1.png; uploads/laptops/15-fa2725TX_image2.png; uploads/laptops/15-fa2725TX_image3.png; uploads/laptops/15-fa2725TX_image4.png; uploads/laptops/15-fa2725TX_image5.png,0,Intel® Core™ i5-13420H Processor,Intel,2.1,17363,16,DDR4,LCD,1920*1080,15.6,144,GeForce RTX™ 3050,NVIDIA,12144,512,PCIe® NVMe™ M.2,"1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 2.1; 1 headphone/microphone combo; 1 RJ-45; 1 USB Type-C® 5Gbps signaling rate (DisplayPort™ 1.4a, HP Sleep and Charge)",Realtek Wi-Fi 6 (2x2),5.4,120 W AC power adapter,52.5,35.79*25.5*2.35,2.29,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fa1231TX;
15-fa1232TX",Victus 15 Gaming,Performance Blue; Mica Sliver,3599,uploads/laptops/15-fa1231TX_image1.png; uploads/laptops/15-fa1231TX_image2.png; uploads/laptops/15-fa1231TX_image3.png; uploads/laptops/15-fa1231TX_image4.png; uploads/laptops/15-fa1231TX_image5.png; uploads/laptops/15-fa1231TX_image6.png; uploads/laptops/15-fa1231TX_image7.png; uploads/laptops/15-fa1231TX_image8.png; uploads/laptops/15-fa1231TX_image9.png; uploads/laptops/15-fa1231TX_image10.png,0,Intel® Core™ i5-12450H Processor,Intel,2,16193,8,DDR4,LCD,1920*1080,15.6,144,GeForce RTX™ 4050,NVIDIA,14388,512,PCIe® NVMe™ M.2,"1 USB Type-A 5Gbps signaling rate; 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-C® 5Gbps signaling rate (DisplayPort™ 1.4, HP Sleep and Charge); 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo",MediaTek Wi-Fi 6 MT7921 (2x2),5.3,200 W AC power adapter,70,35.79*25.5*2.35,2.29,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,15-fb3721AX,Victus 15 Gaming,Mica Sliver,3699,uploads/laptops/15-fb3721AX_image1.png; uploads/laptops/15-fb3721AX_image2.png; uploads/laptops/15-fb3721AX_image3.png; uploads/laptops/15-fb3721AX_image4.png; uploads/laptops/15-fb3721AX_image5.png; uploads/laptops/15-fb3721AX_image6.png,0,AMD Ryzen™ 5 8645HS Processor,AMD,4.3,22384,16,DDR5,LCD,1920*1080,15.6,144,GeForce RTX™ 4050,NVIDIA,14388,512,PCIe® NVMe™ M.2,"1 USB Type-C® 5Gbps signaling rate (DisplayPort™ 1.4, HP Sleep and Charge); 
 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge);  1 USB Type-A 5Gbps signaling rate;  1 AC smart pin;  1 HDMI 2.1;  1 headphone/microphone combo;  1 RJ-45",Realtek Wi-Fi 6 (2x2) ,5.4,120 W AC power adapter,70,35.79*25.5*2.35,2.99,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,15-fa2726TX,Victus 15 Gaming,Mica Silver,3799,uploads/laptops/15-fa2726TX_image1.png; uploads/laptops/15-fa2726TX_image2.png; uploads/laptops/15-fa2726TX_image3.png; uploads/laptops/15-fa2726TX_image4.png; uploads/laptops/15-fa2726TX_image5.png,0,Intel® Core™ i5-13420H Processor,Intel,2.1,17363,16,DDR4,LCD,1920*1080,15.6,144,GeForce RTX™ 4050,NVIDIA,14388,512,PCIe® NVMe™ M.2,"1 USB Type-A 5Gbps signaling rate; 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-C® 5Gbps signaling rate (DisplayPort™ 1.4, HP Sleep and Charge); 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo",MediaTek Wi-Fi 6 MT7921 (2x2) ,5.3,120 W AC power adapter,52.5,35.79*25.5*2.35,2.29,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,15-fa2132TX,Victus 15 Gaming,Mica Silver,4999,uploads/laptops/15-fa2132TX_image1.png; uploads/laptops/15-fa2132TX_image2.png; uploads/laptops/15-fa2132TX_image3.png; uploads/laptops/15-fa2132TX_image4.png,0,Intel® Core™ i7-13620H Processor,Intel,2.4,23966,16,DDR4,LCD,1920*1080,15.6,144,GeForce RTX™ 4060,NVIDIA,17439,512,PCIe® NVMe™ M.2,"2x USB Type-A 5Gbps (1 with HP Sleep and Charge); 1x USB Type-C® 5Gbps (DisplayPort™ 1.4a, HP Sleep and Charge); 1x HDMI 2.1; 1x AC smart pin; 1x RJ-45; 1x Headphone/microphone combo",Realtek Wi-Fi 6 (2x2),5.4,120 W AC power adapter,70,35.79*25.5*2.35,2.29,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,14-hc0014TU,HP Laptop AI PC 14,Natural Silver,2999,uploads/laptops/14-hc0014TU_image1.png; uploads/laptops/14-hc0014TU_image2.png; uploads/laptops/14-hc0014TU_image3.png; uploads/laptops/14-hc0014TU_image4.png; uploads/laptops/14-hc0014TU_image5.png,1,Intel® Core™ Ultra 5  225U Processor,Intel,1.5,18458,16,DDR5,LCD,1920*1080,14,60,Intel Graphics,Intel,3172,512,PCIe® NVMe™ M.2,"2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4b, HP Sleep and Charge); 1 X 3.5mm audio Jack",Realtek Wi-Fi 6 (2x2),5.4,-,45,32.37*21.5*1.79,1.4,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"14-em0090AU;
14-em0091AU;
14-em0092AU",HP Laptop 14,Diamond White; Warm Gold; Natural Silver,1799,uploads/laptops/14-em0091AU_image1.png,1,AMD Ryzen™ 3 7320U Processor,AMD,2.4,8656,8,LPDDR5,LCD,1920*1080,14,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1 USB Type-C® 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors); 2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo,MediaTek Wi-Fi 6E MT7922 (2x2),5.3,45 W AC power adapter,41,32.37*21.5 *1.79,1.4,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,14-ep1143TU,HP Laptop 14,Natural Silver,2399,uploads/laptops/14-ep1143TU_image1.png; uploads/laptops/14-ep1143TU_image2.png; uploads/laptops/14-ep1143TU_image3.png; uploads/laptops/14-ep1143TU_image4.png,1,Intel® Core™ 5 120U Processor,Intel,1.4,16613,16,DDR4,LCD,1920*1080,14,60,Intel Graphics,Intel,3172,512,PCIe® NVMe™ M.2,"2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4b, HP Sleep and Charge)",Realtek Wi-Fi 6 (2x2) ,5.4,45 W AC power adapter,41,32.37*21.5 *1.79,1.4,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"14-em0215AU;
14-em0216AU",HP Laptop 14,Warm Gold; Natural Silver,1749,uploads/laptops/14-em0215AU_image1.png; uploads/laptops/14-em0215AU_image2.png; uploads/laptops/14-em0215AU_image3.png; uploads/laptops/14-em0215AU_image4.png; uploads/laptops/14-em0215AU_image5.png; uploads/laptops/14-em0215AU_image6.png,0,AMD Ryzen™ 3 7320U Processor,AMD,2.4,8656,8,LPDDR5,LCD,1920*1080,14,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,"1x USB Type-C® 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors);  2x USB Type-A 5Gbps signaling rate; 
1x AC smart pin;  1x HDMI 1.4b;  1x headphone/microphone combo",Realtek Wi-Fi 6 (2x2),5.4,45 W AC power adapter,41,32.37*21.5 *1.79,1.4,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fc0584AU;
15-fc0585AU;
15-fc0586AU;
15-fc0587AU",HP Laptop 15,Moonlight Blue; Warm Gold;  Diamond White; Natural Silver,1799,uploads/laptops/15-fc0584AU_image1.png; uploads/laptops/15-fc0584AU_image2.png; uploads/laptops/15-fc0584AU_image3.png; uploads/laptops/15-fc0584AU_image4.png; uploads/laptops/15-fc0585AU_image1.png; uploads/laptops/15-fc0585AU_image2.png; uploads/laptops/15-fc0585AU_image3.png; uploads/laptops/15-fc0585AU_image4.png; uploads/laptops/15-fc0586AU_image1.png; uploads/laptops/15-fc0586AU_image2.png; uploads/laptops/15-fc0586AU_image3.png; uploads/laptops/15-fc0586AU_image4.png; uploads/laptops/15-fc0587AU_image1.png; uploads/laptops/15-fc0587AU_image2.png; uploads/laptops/15-fc0587AU_image3.png; uploads/laptops/15-fc0587AU_image4.png,1,AMD Ryzen™ 3 7320U Processor,AMD,2.4,8656,8,DDR4,LCD,1920*1080,15.6,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1 USB Type-C® 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors); 2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo,MediaTek Wi-Fi 6E MT7922 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,1.59,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15s-eq2195AU;
15s-eq2196AU;
15s-eq2197AU",HP Laptop 15,Spruce Blue; Pale Gold;  Natural silver,1799,uploads/laptops/15s-eq2195AU_image1.png; uploads/laptops/15s-eq2195AU_image2.png; uploads/laptops/15s-eq2195AU_image3.png; uploads/laptops/15s-eq2195AU_image4.png; uploads/laptops/15s-eq2195AU_image5.png; uploads/laptops/15s-eq2195AU_image6.png; uploads/laptops/15s-eq2195AU_image7.png; uploads/laptops/15s-eq2195AU_image8.png; uploads/laptops/15s-eq2195AU_image9.png,0,AMD Ryzen™ 3 5300U Processor,AMD,2.6,9515,8,DDR4,LCD,1920*1080,15.6,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1 SuperSpeed USB Type-C® 5Gbps signaling rate; 2 SuperSpeed USB Type-A 5Gbps signaling rate; 1 HDMI 1.4b; 1 AC smart pin; 1 headphone/microphone combo,Realtek RTL8822CE 802.11a/b/g/n/ac (2x2),5,45 W AC power adapter,41,35.85*24.2*1.79,2.21,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2023,-,Windows 11 Home,,,,,,,,
HP,"15-fc0422AU;
15-fc0423AU;
15-fc0424AU",HP Laptop 15,Moonlight Blue; Warm Gold; Natural Silver,1999,uploads/laptops/15-fc0422AU_image1.png; uploads/laptops/15-fc0422AU_image2.png; uploads/laptops/15-fc0422AU_image3.png; uploads/laptops/15-fc0422AU_image4.png; uploads/laptops/15-fc0422AU_image5.png; uploads/laptops/15-fc0422AU_image6.png; uploads/laptops/15-fc0422AU_image7.png; uploads/laptops/15-fc0422AU_image8.png; uploads/laptops/15-fc0422AU_image9.png,0,AMD Ryzen™ 5 7430U Processor,AMD,2.3,16330,16,DDR4,LCD,1920*1080,15.6,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1x USB Type-C® 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors); 2x USB Type-A 5Gbps signaling rate; 1x AC smart pin; 1x HDMI 1.4b; 1x headphone/microphone combo,Realtek Wi-Fi 6 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,1.59,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fc0373AU;
15-fc0374AU;
15-fc0375AU",HP Laptop 15,Moonlight Blue; Warm Gold; Natural Silver,1999,uploads/laptops/15-fc0373AU_image1.png; uploads/laptops/15-fc0373AU_image2.png; uploads/laptops/15-fc0373AU_image3.png; uploads/laptops/15-fc0373AU_image4.png; uploads/laptops/15-fc0373AU_image5.png; uploads/laptops/15-fc0373AU_image6.png; uploads/laptops/15-fc0373AU_image7.png; uploads/laptops/15-fc0373AU_image8.png; uploads/laptops/15-fc0373AU_image9.png; uploads/laptops/15-fc0373AU_image10.png,0,AMD Ryzen™ 5 7430U Processor,AMD,2.3,16330,16,DDR4,LCD,1920*1080,15.6,60,Radeon Graphics,AMD,-,512,PCIe® NVMe™ M.2,1 USB Type-C® 5Gbps signaling rate; 2 USB Type-A 5Gbps signaling rate; 1 HDMI 1.4b; 1 AC smart pin; 1 headphone/microphone combo,Realtek Wi-Fi 6 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,1.59,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
HP,"15-fd0386TU;
15-fd0387TU;
15-fd0388TU",HP Laptop 15,Warm Gold; Moonlight Blue; Natural Silver,2099,uploads/laptops/15-fd0386TU_image1.png; uploads/laptops/15-fd0386TU_image2.png; uploads/laptops/15-fd0386TU_image3.png; uploads/laptops/15-fd0386TU_image4.png; uploads/laptops/15-fd0386TU_image5.png; uploads/laptops/15-fd0386TU_image6.png; uploads/laptops/15-fd0386TU_image7.png,0,Intel® Core™ i5 1334U  Processor,Intel,1.3,13350,8,DDR4,LCD,1920*1080,15.6,60,Intel UHD,Intel,1503,512,PCIe® NVMe™ M.2,1 USB Type-C® 5Gbps signaling rate; 2 USB Type-A 5Gbps signaling rate; 1 HDMI 1.4b; 1 AC smart pin; 1 headphone/microphone combo,Realtek Wi-Fi 6 (2x2),5.3,45 W AC power adapter,41,35.98*23.6*1.86,1.59,HP Backpack,Microsoft Office Home & Student  2024 + Microsoft 365 Basic,"2-year onsite warranty2 + 2 Years Accidental Damage
Protection^",2024,-,Windows 11 Home,,,,,,,,
